pmid,ref_list
1082489,"['53267', '63534', '4137653', '1085338', '4547437', '1089744', '4139236', '1084408', '1085337', '1100765', '4600344', '19867386']"
417020,[]
300783,"['4132993', '1194857', '4577289', '4113510', '5061977']"
5330427,['4197831']
5666963,"['6019133', '6069927', '13929797', '4159289', '4225264', '4964564', '14087622', '4383923', '4978744', '14087621', '4165629', '5653813', '4226271', '14316946', '14151101', '6054730', '14078003', '4162237', '14316948', '4176223', '4182367', '5347695', '5922290']"
6054730,"['4159289', '6019133', '6069927', '4165629', '5653813', '14151101', '4226271', '5666963', '4978744', '13929797', '4383923', '14087622', '4162237', '14316946', '4964564', '4176223', '5773091']"
14316946,"['4165629', '4159289', '5653813', '4162237', '6019133', '4226271', '6069927', '14316948', '4383923', '5666963', '5922290', '4176223', '4978744', '13929797', '4959665', '14087622', '6054730', '14078003', '4964564']"
14087621,"['14087622', '13848490', '13929797', '5666963', '6019133', '6069927', '4225264', '14151101', '5653813', '4159289', '4978744', '4964564', '5891629', '5922094', '14264268']"
14078003,"['14280442', '14042906', '6019133', '5666963', '13929797', '14316946']"
4139225,"['4591176', '4542735', '805205', '4506240', '1092796', '4543024', '833545', '4978228', '4547573', '7430364', '1168693', '301852', '1194852', '1081574', '1100762']"
4591176,"['4139225', '4542735', '1168693', '4547573', '4543024', '833545', '6222136', '4097977', '1092796', '4390900', '4111773']"
4101362,"['4219768', '4567307']"
4567307,"['4219768', '4101362', '4117194']"
4547573,"['4591176', '4542735', '805205', '4139225', '4122710', '6601177', '4543024', '800393']"
4964564,"['6019133', '5666963', '4159289', '13929797', '6069927', '14087622', '14087621', '6054730', '5653813', '14316946']"
4995527,"['4169338', '96137', '4169337', '5018051', '4180276', '16695957', '4622104', '4550767', '5487541']"
14253481,"['4285446', '14112262', '14278233', '5812474']"
4119587,"['5576335', '4200649', '4120244', '4115133', '5060291', '5005299', '4625441', '4545897', '5682943', '4582841']"
4102688,"['5112203', '4200649', '5005299', '4120244', '5576335', '4982196']"
4149357,"['1194852', '1092796', '4587500', '4550767', '5018051', '1127381', '1185106']"
4200649,"['5576335', '4119587', '4120244', '5005299', '4625441', '4102688', '5103551', '4816302']"
4598114,"['4703235', '4536807', '4622104', '4976109', '4254163']"
4550767,"['1194852', '5018051', '1092796', '1127381', '4574798', '1185106', '4149357', '4625441', '4570019', '4995527', '2940169']"
4536807,"['4622104', '4598114', '4703235', '4254163', '4997584', '14409703', '4964172', '4977002', '993729', '4992784', '5018051']"
4816302,"['4264575', '4729052', '4200649', '4355423']"
4874495,[]
1092796,"['1194852', '833545', '4550767', '1127381', '4542735', '4139225', '4149357', '4738105', '805205', '4591176', '1185106', '236357']"
5576335,"['4119587', '4200649', '4120244', '4115133', '5112203', '5005299', '4102688', '5060291', '4625441']"
4102685,"['5064226', '4106485', '5025439', '4577289', '4117193', '4197830', '4104295', '4123830', '4111775', '5062171', '4131510', '4999540', '4514995', '4563148', '4591172', '4571327', '4584345', '4506774', '4571426', '4941661', '1261091']"
4506240,"['4139225', '4978228', '800393', '13848490', '5018051', '4549625', '4542735']"
4285446,"['14253481', '4202669', '6935683', '2940169']"
5508379,"['5508378', '5666958']"
4166664,"['5641611', '4734261', '4159289', '4180276']"
5470509,"['3860874', '4700488', '4193935', '4855546', '5508377', '6222136', '6946459', '6225118', '4978744', '2581259']"
4111773,"['4390900', '5778786', '4097977', '15776568', '4591176']"
4734261,"['5641611', '4166664', '4097977', '5477937', '4855546', '16695957', '4390900']"
4700488,"['4855546', '5470509', '6222136', '6225118', '6576376', '2434597', '2581259', '2409211', '4193935']"
14042906,"['4097829', '14280442', '14078003', '4191768']"
5931921,[]
5922746,"['5922745', '4943930']"
5926301,"['4541673', '4347288', '4173924']"
5656398,"['5656399', '10976226', '5812474']"
5656399,"['5656398', '4100684', '14112262']"
5922094,"['5922092', '5891629', '14087622', '13848490', '5922093', '14087621']"
4165629,"['5653813', '6019133', '4162237', '14316946', '13929797', '4226271', '4176223', '6069927', '5922290', '4182367', '4159289', '6054730', '5666963', '14087622', '4978744', '14316948', '4383923', '14151101', '4959665', '4225264']"
5641611,"['4166664', '4734261', '5477937', '4191768']"
4977002,"['4992784', '4178112', '4991439', '4536807']"
5343432,"['6025317', '4164884', '4162486']"
4982356,"['13130792', '12981220']"
5516433,"['5511570', '4122710', '4549624', '4191768', '4549625', '4131510', '4169337', '4169338', '4978228', '2940169', '96137']"
4352715,['4375969']
4375969,['4352715']
4097829,['14042906']
301852,"['7430364', '805205', '4543024', '4139225']"
5891628,"['5891629', '4978744', '6069927']"
13929797,"['4225264', '14151101', '6069927', '5666963', '6019133', '4978744', '14087622', '5653813', '4165629', '4159289', '4162237', '14087621', '4176223', '4226271', '14316948', '4182367', '4964564', '4383923', '14087615', '14078003', '6054730', '14316946', '4390899', '5922290', '14264268']"
14087622,"['14087621', '13929797', '6069927', '5653813', '6019133', '4159289', '5922092', '5666963', '4225264', '14151101', '4978744', '4165629', '13848490', '4964564', '14264268', '5922094', '4162237', '4176223', '6054730', '14316946', '4182367', '4383923', '14316948', '5891629', '4390899']"
14280442,"['14078003', '14042906', '4225264', '14087615']"
14316948,"['4162237', '4226271', '4226164', '5653813', '4992784', '5682943', '13872176', '5922290', '773824', '4978744', '14316946', '4165629', '13929797', '14264268', '6069927', '4959665', '4176223', '5950689', '5666963', '6019133', '4121701', '4383923', '4164884', '14409703', '14087622', '825608']"
14087615,"['4225264', '6069927', '14280442', '14223932', '13929797', '4960742', '4162486']"
230820,"['736890', '7396858', '6342608', '6712635', '1275890']"
6342608,"['230820', '2420325', '1275890']"
308953,[]
949329,['1275890']
1275890,"['949329', '889570', '4423057', '7396858', '230820', '6342608', '736890']"
889570,['1275890']
4423057,"['5076780', '1275890', '5126636']"
1275889,"['7396858', '11894930']"
736890,"['230820', '7396858', '1275890']"
7126174,[]
11894930,"['1275889', '2451503']"
6200429,['3135800']
5076780,"['4423057', '5126636']"
2420325,['6342608']
6225822,"['2964496', '6230373', '6808506']"
6230373,"['1081574', '132509', '1100762', '6225822']"
2934409,[]
3005468,['6808506']
2940169,"['5018051', '4169337', '833545', '1194852', '4169338', '1127381', '4285446', '6808506', '4978228', '1184745', '2964496', '4550767', '6935683', '5516433', '4556012']"
2941515,['4703235']
6935683,"['4202669', '4285446', '4587500', '5666958', '2940169', '4991439']"
6808506,"['3005468', '2940169', '2964496', '6225822']"
2436222,"['6238120', '2416869', '2409211', '2413153']"
70787,"['2445886', '6601177']"
6601177,"['4997584', '4547573', '70787']"
6576376,"['2434597', '6225118', '2581259', '2409211', '2413153', '3860874', '6222136', '4700488', '1127381', '4855546', '1194852', '6238120']"
6225118,"['2581259', '6222136', '2409211', '6576376', '2413153', '6238120', '2434597', '2416869', '4700488', '2445886', '5470509', '4855546']"
2409211,"['2413153', '6238120', '2416869', '2581259', '6225118', '2445886', '6576376', '2434597', '2436222', '4700488']"
2416869,"['6238120', '2409211', '2413153', '2445886', '2581259', '6225118', '2436222']"
2428045,"['6946459', '3860874', '2434597', '4193935']"
6222136,"['6225118', '2581259', '1168693', '6576376', '4542735', '4591176', '4700488', '4855546', '2434597', '5470509', '4097977']"
6238120,"['2416869', '2409211', '2445886', '2413153', '2581259', '6225118', '2436222', '6576376']"
2581259,"['6225118', '2409211', '6238120', '2413153', '6576376', '6222136', '2434597', '2416869', '2445886', '4700488', '4855546', '5470509']"
3860874,"['6946459', '5470509', '2428045', '6576376', '4193935', '2434597']"
2413153,"['2409211', '6238120', '6225118', '2416869', '2581259', '6576376', '2434597', '2445886', '2436222']"
6946459,"['3860874', '2428045', '4193935', '5470509']"
3135800,"['6412679', '3146980', '2424433', '6200429']"
3131772,"['3146980', '2451503', '6412679', '2424433']"
5922092,"['5922094', '5922093', '14087622', '5891629']"
15776568,"['4097977', '4111773', '5778786', '4390900']"
1168693,"['4542735', '4591176', '6222136', '4632688', '4543024', '4097977', '5778786', '4139225', '4507613']"
4390900,"['833545', '4097977', '4111773', '236357', '4631990', '1132888', '11344546', '4738105', '4181833', '4591176', '15776568', '5508377', '5778786', '4734261']"
4507613,"['4632688', '1168693']"
4631990,"['4738105', '236357', '833545', '4390900', '4334720', '11344546', '1132888']"
4178112,"['4162486', '4977002', '4542253']"
5387730,[]
4390899,"['4978744', '13929797', '5653813', '6069927', '14087622']"
5011103,['4106463']
4334720,"['4738105', '4631990', '4106463']"
14223932,"['4225264', '14087615']"
4162237,"['4226271', '14316948', '4226164', '5682943', '5653813', '4165629', '13872176', '4992784', '14316946', '13929797', '6069927', '4176223', '5922290', '773824', '4978744', '4121701', '4383923', '6019133', '4164884', '14264268', '5487541', '4225264', '14087622', '5666963', '4159289', '6054730', '14151101', '4641855', '825608', '4959665', '5009705', '5950689', '16558080']"
4703226,[]
5487541,"['4226271', '4162237', '4995527']"
4264575,"['4729052', '4355423', '4816302', '4226164']"
4641855,"['5682943', '4121701', '5009705', '4164884', '4992784', '4162237', '773824', '4226271', '13872176', '4226164']"
6025317,"['5343432', '4164884', '4162486']"
4226271,"['4162237', '4226164', '14316948', '5682943', '6069927', '5653813', '4165629', '6019133', '4383923', '4159289', '4121701', '14316946', '13872176', '13929797', '4176223', '5666963', '6054730', '4978744', '5487541', '773824', '5922290', '4992784', '4164884', '4729052', '14264268', '4225264', '5009705', '4641855']"
4992784,"['14316948', '5682943', '4162237', '4226164', '4977002', '13872176', '773824', '4226271', '4641855', '4960742', '4536807']"
6019133,"['5666963', '4159289', '6069927', '4165629', '4964564', '13929797', '4383923', '6054730', '4978744', '4225264', '14087622', '5653813', '4226271', '14316946', '14087621', '4176223', '14151101', '4162237', '14078003', '14316948', '5773091', '6074005', '4182367']"
4960742,"['4383923', '6069927', '4098172', '5778786', '14087615', '4992784', '4162485']"
14151101,"['13929797', '4225264', '14087622', '6069927', '6019133', '14087621', '6054730', '5666963', '5653813', '4165629', '4978744', '4159289', '4162237', '4182367', '4383923', '4176223']"
4226164,"['4226271', '4162237', '5682943', '14316948', '4729052', '4992784', '13872176', '773824', '4264575', '4121701', '5009705', '4164884', '4641855']"
4911896,"['4943147', '4545896', '5064226', '5009704']"
5576663,[]
4999540,"['4543023', '4577289', '4571426', '4102685', '5025439']"
4115705,[]
4567306,"['4584345', '300309', '4571426', '4583779', '4543455', '5064226', '1082888', '4106485', '4571327', '4577289', '5103556', '4941661', '4115708', '4549625', '4556012', '4266346', '4197830', '4582841', '4122710', '4709269', '1261091', '132509', '4600344', '1081574']"
4271771,"['4106485', '5064226', '4571327', '300309', '1084353', '1082888', '5103556']"
5463248,"['4134784', '4943149', '1084353', '4554743', '4536706', '4545896']"
5508246,['4857904']
4105838,"['4101973', '4270168', '4542734', '4111775', '4104282', '800393']"
5014610,"['125290', '5666958']"
13658145,['14084657']
4913802,"['15776562', '5112203', '4625441', '4854882', '4941661', '19867386', '4598016', '5005299', '15776565', '4943147', '4120093']"
5111439,"['4982196', '4854882']"
4625441,"['4574798', '4115708', '4570019', '4200649', '4913802', '4550767', '4539847', '5005299', '4545897', '4543455', '4119587', '5018054', '5576335', '4996883', '4976110', '5009704', '1194852']"
6021213,"['5344114', '6036538']"
4927594,"['4101973', '5058234', '4123826', '4101345', '4115708', '5061977']"
4101345,"['5062922', '4934503', '5065753', '4134784', '5105301', '4119592', '4927594', '4596514']"
5105301,"['4934503', '4119592', '5062922', '5065753', '4101345', '4596514']"
5165203,"['4941661', '4545896', '4115708', '5691985', '4134784', '4571327', '5058234', '5103556', '5691986', '4943147', '15776565']"
5061977,"['5058234', '4119586', '4551216', '4571327', '1127105', '4544247', '4137653', '4927594', '300783', '1194857']"
5691985,"['5691986', '5062171', '5002522', '5165203', '5315413', '4097588', '4401604', '5002521']"
4104295,"['5025439', '4111775', '4102685', '4106485', '800393', '5064226', '4117193', '5126636', '4197830', '4506774', '509781']"
5315413,"['4506774', '4111775', '4544247', '5691985', '4110525', '4097588']"
4106485,"['5064226', '4102685', '4571327', '4117193', '5025439', '4514995', '4131510', '4123830', '4117194', '4577289', '4197830', '4115708', '4543455', '4567306', '4104295', '4584345', '4271771', '4563148', '5103556', '4536706', '4110525', '5018054', '4583779', '5058234', '63534', '300309', '4591172', '1084408', '4401604', '4549625', '4542734']"
5061978,"['5065753', '5058234']"
4554454,['4549624']
4117193,"['5025439', '5064226', '4106485', '4577289', '4123830', '4102685', '4131510', '4571327', '4584345', '4514995', '4197830', '4104295', '4591172', '300309', '4117194', '4115708', '5103556', '5018054', '4563148']"
4577289,"['4131510', '4113510', '4132993', '4102685', '4117193', '4106485', '5025439', '5064226', '4571327', '4567306', '4999540', '300783', '4549624', '1127105', '4122710', '4197830', '4584345', '4591172']"
4623608,['4536706']
5065753,"['5062922', '4119592', '4934503', '5105301', '4101345', '4545896', '4596514', '5061978', '4115708']"
4403565,[]
4097588,"['5691985', '5315413']"
4101973,"['4927594', '4105838', '4506774', '5058234', '4115708', '4104282', '4117194', '4119592']"
4536706,"['4623608', '4197831', '4106485', '5463248', '4134784', '4554743', '4119592']"
4551216,"['4119586', '4543023', '5061977']"
5062922,"['5065753', '4119592', '4934503', '5105301', '4101345', '4596514', '4134784']"
5025439,"['4117193', '4104295', '4102685', '5064226', '4106485', '4577289', '4591172', '4123830', '4571327', '4514995', '4131510', '4999540', '4197830']"
14264268,"['5950689', '14316948', '4162237', '14087622', '6069927', '4978744', '4159289', '4226271', '4176223', '13929797', '14087621']"
14325476,[]
14330416,[]
12981220,"['12981222', '12981221', '13130792', '13052828', '4982356']"
12981221,"['12981220', '12981222', '13052828', '13130792']"
12981222,"['12981220', '12981221', '13052828', '13130792']"
13714579,"['13961191', '13694489', '14212120', '14112262', '14195605', '6073998']"
5922290,"['5653813', '4959665', '14316948', '5773091', '4165629', '4162237', '14316946', '4226271', '13929797', '5666963']"
5653813,"['5922290', '4165629', '4162237', '14316948', '6069927', '13929797', '4226271', '14316946', '14087622', '4159289', '4176223', '4978744', '6019133', '4383923', '5666963', '4225264', '4182367', '6054730', '14151101', '14087621', '4959665', '14409703', '4390899', '4964564', '5773091']"
5773091,"['5922290', '4159289', '6069927', '4959665', '6019133', '6054730', '5653813']"
14247728,['4959665']
13823727,"['13823728', '4875325', '13714578']"
5922286,"['4958757', '5922285', '4976109']"
5922285,"['4958757', '5922286', '5002519', '4976109', '5523967', '5001704', '4976110']"
6036538,"['5344114', '6021213', '4383408']"
